Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME
5/27/14,1911.91,1912.28,1902.01,479164005
5/28/14,1909.78,1914.46,1907.3,421454036
5/29/14,1920.03,1920.03,1909.82,379231799
5/30/14,1923.57,1924.03,1916.64,609798432
6/2/14,1924.97,1925.88,1915.98,383535250
6/3/14,1924.24,1925.07,1918.79,419737324
6/4/14,1927.88,1928.63,1918.6,410844635
6/5/14,1940.46,1941.74,1922.93,439411373
6/6/14,1949.44,1949.44,1942.41,459428348
6/9/14,1951.27,1955.55,1947.16,433737143
6/10/14,1950.79,1950.86,1944.64,412486028
6/11/14,1943.89,1949.37,1940.08,397056277
6/12/14,1930.11,1943.35,1925.78,469795940
6/13/14,1936.16,1937.3,1927.69,454782022
6/16/14,1937.78,1941.15,1930.91,461743961
6/17/14,1941.99,1943.69,1933.55,424817819
6/18/14,1956.98,1957.74,1939.29,450175282
6/19/14,1959.48,1959.87,1952.26,487951244
6/20/14,1962.87,1963.91,1959.17,1225010597
6/23/14,1962.61,1963.74,1958.89,429726108
6/24/14,1949.98,1968.17,1948.34,481626683
6/25/14,1959.53,1960.83,1947.49,469446911
6/26/14,1957.22,1959.89,1944.69,417090162
6/27/14,1960.96,1961.47,1952.18,754974628
6/30/14,1960.23,1964.24,1958.22,543446734
7/1/14,1973.32,1978.58,1962.29,453395480
7/2/14,1974.62,1976.67,1972.58,398543763
7/3/14,1985.44,1985.59,1975.88,372778080
7/4/14,1985.44,1985.59,1975.88,372778080
7/7/14,1977.65,1984.22,1974.88,411961181
7/8/14,1963.71,1976.39,1959.46,500784964
7/9/14,1972.83,1974.15,1965.1,424467522
7/10/14,1964.68,1969.84,1952.86,431707556
7/11/14,1967.57,1968.67,1959.63,389943155
7/14/14,1977.1,1979.85,1969.86,413153414
7/15/14,1973.28,1982.52,1965.34,574597471
7/16/14,1981.57,1983.94,1975.67,563271444
7/17/14,1958.12,1981.8,1955.59,570555745
7/18/14,1978.22,1979.91,1960.82,598989885
7/21/14,1973.63,1976.93,1965.77,412421872
7/22/14,1983.53,1986.24,1975.65,442676572
7/23/14,1987.01,1989.23,1982.44,500128440
7/24/14,1987.98,1991.39,1985.79,508563523
7/25/14,1978.34,1984.6,1974.37,429045443
7/28/14,1978.91,1981.52,1967.31,446608297
7/29/14,1969.95,1984.85,1969.95,501819168
7/30/14,1970.07,1978.9,1962.42,501324083
7/31/14,1930.67,1965.14,1930.67,636984139
8/1/14,1925.15,1937.35,1916.37,530081176
8/4/14,1938.99,1942.92,1921.2,478743830
8/5/14,1920.21,1936.34,1913.77,514760267
8/6/14,1920.24,1927.91,1911.45,497211510
8/7/14,1909.57,1928.89,1904.78,482464883
8/8/14,1931.59,1932.38,1909.01,464022797
8/11/14,1936.92,1944.9,1933.43,406222628
8/12/14,1933.75,1939.65,1928.29,361088442
8/13/14,1946.72,1948.41,1935.6,381970087
8/14/14,1955.18,1955.23,1947.41,329704726
8/15/14,1955.06,1964.04,1941.5,608697906
8/18/14,1971.74,1971.99,1958.36,437281796
8/19/14,1981.6,1982.57,1972.73,406385918
8/20/14,1986.51,1988.57,1977.68,387730622
8/21/14,1992.37,1994.76,1986.82,404517713
8/22/14,1988.4,1993.54,1984.76,388759017
8/25/14,1997.92,2001.95,1991.74,347701250
8/26/14,2000.02,2005.04,1998.59,321244973
8/27/14,2000.12,2002.14,1996.2,360861727
8/28/14,1996.74,1998.55,1990.52,327403179
8/29/14,2003.37,2003.38,1994.65,434091643
9/1/14,2003.37,2003.38,1994.65,434091643
9/2/14,2002.28,2006.12,1994.85,414849156
9/3/14,2000.72,2009.28,1998.14,408860433
9/4/14,1997.65,2011.17,1992.54,437703745
9/5/14,2007.71,2007.71,1990.1,470374450
9/8/14,2001.54,2007.17,1995.6,472663296
9/9/14,1988.44,2001.01,1984.61,492285065
9/10/14,1995.69,1996.66,1982.99,450704893
9/11/14,1997.45,1997.65,1985.93,420061576
9/12/14,1985.54,1996.74,1980.26,553889144
9/15/14,1984.13,1987.18,1978.48,487894025
9/16/14,1998.98,2002.28,1979.06,490373117
9/17/14,2001.57,2010.74,1993.29,508634110
9/18/14,2011.36,2012.34,2003.07,549523300
9/19/14,2010.4,2019.26,2006.59,1578831508
9/22/14,1994.29,2009.08,1991.01,561021453
9/23/14,1982.77,1995.41,1982.77,535353811
9/24/14,1998.3,1999.79,1978.63,523858306
9/25/14,1965.99,1997.32,1965.99,554326971
9/26/14,1982.85,1986.37,1966.22,482800588
9/29/14,1977.8,1981.28,1964.04,448843832
9/30/14,1972.29,1985.17,1968.96,613410907
10/1/14,1946.16,1971.44,1941.72,612042345
10/2/14,1946.17,1952.32,1926.03,530950198
10/3/14,1967.9,1971.19,1948.12,573337833
10/6/14,1964.82,1977.84,1958.43,451497768
10/7/14,1935.1,1962.36,1934.87,535635083
10/8/14,1968.89,1970.36,1925.25,630988932
10/9/14,1928.21,1967.68,1927.56,629544979
10/10/14,1906.13,1936.98,1906.05,784976375
10/13/14,1874.74,1912.09,1874.14,700280186
10/14/14,1877.7,1898.71,1871.79,717277838
10/15/14,1862.49,1874.18,1820.66,957773450
10/16/14,1862.76,1876.01,1835.02,815644915
10/17/14,1886.76,1898.16,1864.91,821580018
10/20/14,1904.01,1905.03,1882.3,546459667
10/21/14,1941.28,1942.45,1909.38,619562179
10/22/14,1927.11,1949.31,1926.83,655120700
10/23/14,1950.82,1961.95,1931.02,582502803
10/24/14,1964.58,1965.27,1946.27,522245814
10/27/14,1961.63,1964.64,1951.37,491705619
10/28/14,1985.05,1985.05,1964.14,548310062
10/29/14,1982.3,1991.4,1969.04,569952541
10/30/14,1994.65,1999.4,1974.75,524165481
10/31/14,2018.05,2018.19,2001.2,712729011
11/3/14,2017.81,2024.46,2013.68,508736449
11/4/14,2012.1,2015.98,2001.01,543311532
11/5/14,2023.57,2023.77,2014.42,536628936
11/6/14,2031.21,2031.61,2015.86,515367756
11/7/14,2031.92,2034.26,2025.07,525751685
11/10/14,2038.26,2038.7,2030.17,478569510
11/11/14,2039.68,2041.28,2035.28,404411285
11/12/14,2038.25,2040.33,2031.95,485259592
11/13/14,2039.33,2046.18,2030.44,499429675
11/14/14,2039.82,2042.22,2035.2,470705068
11/17/14,2041.32,2043.07,2034.46,495556294
11/18/14,2051.8,2056.08,2041.48,485794317
11/19/14,2048.72,2052.14,2040.37,478726767
11/20/14,2052.75,2053.84,2040.49,467789179
11/21/14,2063.5,2071.46,2056.75,741511867
11/24/14,2069.41,2070.17,2065.07,493393976
11/25/14,2067.03,2074.21,2064.75,597605098
11/26/14,2072.83,2073.29,2066.62,517876357
11/27/14,2072.83,2073.29,2066.62,517876357
11/28/14,2067.56,2075.76,2065.06,416521411
12/1/14,2053.44,2065.78,2049.57,564631770
12/2/14,2066.55,2068.77,2053.77,510403938
12/3/14,2074.33,2076.28,2066.65,546661148
12/4/14,2071.92,2077.34,2062.34,505428761
12/5/14,2075.37,2079.47,2070.81,504616732
12/8/14,2060.31,2075.78,2054.27,561256460
12/9/14,2059.82,2060.6,2034.17,545168548
12/10/14,2026.14,2058.86,2024.26,631221108
12/11/14,2035.33,2055.53,2027.92,544616370
12/12/14,2002.33,2032.25,2002.33,671126389
12/15/14,1989.63,2018.69,1982.26,683460620
12/16/14,1972.74,2016.89,1972.56,706264939
12/17/14,2012.89,2016.75,1973.77,671782203
12/18/14,2061.23,2061.23,2018.98,677713049
12/19/14,2070.65,2077.85,2061.03,1646902224
12/22/14,2078.54,2078.76,2069.28,571130611
12/23/14,2082.17,2086.73,2079.77,483428755
12/24/14,2081.88,2087.56,2081.86,229198467
12/25/14,2081.88,2087.56,2081.86,229198467
12/26/14,2088.77,2092.7,2084.3,290110923
12/29/14,2090.57,2093.55,2085.75,336886213
12/30/14,2080.35,2088.49,2079.53,315475438
12/31/14,2058.9,2085.58,2057.94,422132545
1/1/15,2058.9,2085.58,2057.94,422132545
1/2/15,2058.2,2072.36,2046.04,435587739
1/5/15,2020.58,2054.44,2017.34,621869485
1/6/15,2002.61,2030.25,1992.44,640380567
1/7/15,2025.9,2029.61,2005.55,546558955
1/8/15,2062.14,2064.08,2030.61,614786998
1/9/15,2044.81,2064.43,2038.33,508986967
1/12/15,2028.26,2049.3,2022.58,543538968
1/13/15,2023.03,2056.93,2008.25,624200646
1/14/15,2011.27,2018.4,1988.44,684866633
1/15/15,1992.67,2021.35,1991.47,621963008
1/16/15,2019.42,2020.46,1988.12,742480705
1/19/15,2019.42,2020.46,1988.12,742480705
1/20/15,2022.55,2028.94,2004.49,616621864
1/21/15,2032.12,2038.29,2012.04,552155607
1/22/15,2063.15,2064.62,2026.38,653642028
1/23/15,2051.82,2062.98,2050.54,546890994
1/26/15,2057.09,2057.62,2040.97,539970199
1/27/15,2029.55,2047.86,2019.91,602696606
1/28/15,2002.16,2042.49,2001.49,717223409
1/29/15,2021.25,2024.64,1989.18,681082856
1/30/15,1994.99,2023.32,1993.38,919574628
2/2/15,2020.85,2021.66,1980.9,652420556
2/3/15,2050.03,2050.3,2022.71,669646417
2/4/15,2041.51,2054.74,2036.72,650883107
2/5/15,2062.52,2063.55,2043.45,546894533
2/6/15,2055.47,2072.4,2049.97,603001705
2/9/15,2046.74,2056.16,2041.88,513780492
2/10/15,2068.59,2070.86,2048.62,546738124
2/11/15,2068.53,2073.48,2057.99,511007622
2/12/15,2088.48,2088.53,2069.98,577589597
2/13/15,2096.99,2097.03,2086.7,510418568
2/16/15,2096.99,2097.03,2086.7,510418568
2/17/15,2100.34,2101.3,2089.8,565219557
2/18/15,2099.68,2100.23,2092.15,466127973
2/19/15,2097.45,2102.13,2090.79,471760543
2/20/15,2110.3,2110.61,2085.44,630178276
2/23/15,2109.66,2110.05,2103,503653228
2/24/15,2115.48,2117.94,2105.87,507302955
2/25/15,2113.86,2119.59,2109.89,492795816
2/26/15,2110.74,2113.91,2103.76,511278221
2/27/15,2104.5,2112.74,2103.75,603843455
3/2/15,2117.39,2117.52,2104.5,524842802
3/3/15,2107.78,2115.76,2098.26,505059057
3/4/15,2098.53,2107.72,2087.62,510419053
3/5/15,2101.04,2104.25,2095.22,488319359
3/6/15,2071.26,2100.91,2067.27,663313973
3/9/15,2079.43,2083.49,2072.21,500131885
3/10/15,2044.16,2076.14,2044.16,625562705
3/11/15,2040.24,2050.08,2039.69,547776131
3/12/15,2065.95,2066.41,2041.1,547397344
3/13/15,2053.4,2064.56,2041.17,559884487
3/16/15,2081.19,2081.41,2055.35,549107944
3/17/15,2074.28,2080.59,2065.08,482915201
3/18/15,2099.5,2106.85,2061.23,642799466
3/19/15,2089.27,2098.69,2085.56,538912741
3/20/15,2108.1,2113.92,2090.32,1569085477
3/23/15,2104.42,2114.86,2104.42,505802621
3/24/15,2091.5,2107.63,2091.5,518017190
3/25/15,2061.05,2097.43,2061.05,591249665
3/26/15,2056.15,2067.15,2045.5,629338412
3/27/15,2061.02,2062.83,2052.96,554212065
3/30/15,2086.24,2088.97,2064.11,499786165
3/31/15,2067.89,2084.05,2067.04,671221923
4/1/15,2059.69,2067.63,2048.38,577114169
4/2/15,2066.96,2072.17,2057.32,492594688
4/3/15,2066.96,2072.17,2057.32,492594688
4/6/15,2080.62,2086.99,2056.52,610287907
4/7/15,2076.33,2089.81,2076.1,444401344
4/8/15,2081.9,2086.69,2073.3,500216184
4/9/15,2091.18,2093.31,2074.29,483774322
4/10/15,2102.06,2102.61,2091.51,473559049
4/13/15,2092.43,2107.65,2092.33,495736650
4/14/15,2095.84,2098.62,2083.24,459195793
4/15/15,2106.63,2111.91,2097.82,573306644
4/16/15,2104.99,2111.3,2100.02,504965119
4/17/15,2081.18,2102.58,2072.37,671368989
4/20/15,2100.4,2103.94,2084.11,489427819
4/21/15,2097.29,2109.64,2094.38,499610695
4/22/15,2107.96,2109.98,2091.05,532741414
4/23/15,2112.93,2120.49,2103.19,579433603
4/24/15,2117.69,2120.92,2112.8,563442021
4/27/15,2108.92,2125.92,2107.04,601573299
4/28/15,2114.76,2116.09,2094.89,555166411
4/29/15,2106.85,2113.65,2097.41,560514736
4/30/15,2085.51,2105.52,2077.59,696789504
5/1/15,2108.29,2108.41,2087.38,517351493
5/4/15,2114.49,2120.95,2110.23,468420990
5/5/15,2089.46,2115.24,2088.46,546268354
5/6/15,2080.15,2098.42,2067.93,563782529
5/7/15,2088,2092.9,2074.99,545155575
5/8/15,2116.1,2117.66,2092.13,536169252
5/11/15,2105.33,2117.69,2104.58,475660098
5/12/15,2099.12,2105.06,2085.57,479504936
5/13/15,2098.48,2110.19,2096.04,482084651
5/14/15,2121.1,2121.45,2100.43,486270434
5/15/15,2122.73,2123.89,2116.79,615096319
5/18/15,2129.2,2131.78,2120.01,452532469
5/19/15,2127.83,2133.02,2124.5,526865189
5/20/15,2125.85,2134.72,2122.59,519596761
5/21/15,2130.82,2134.28,2122.95,490181870
5/22/15,2126.06,2132.15,2126.06,431185131
5/25/15,2126.06,2132.15,2126.06,431185131
5/26/15,2104.2,2125.34,2099.18,565730882
5/27/15,2123.48,2126.22,2105.13,521363173
5/28/15,2120.79,2122.27,2112.86,441847500
5/29/15,2107.39,2120.66,2104.89,768062212
6/1/15,2111.73,2119.15,2102.54,496321812
6/2/15,2109.6,2117.59,2099.14,477625173
6/3/15,2114.07,2121.92,2109.61,474052835
6/4/15,2095.84,2112.89,2093.23,529531519
6/5/15,2092.83,2100.99,2085.67,567359095
6/8/15,2079.28,2093.01,2079.11,494053933
6/9/15,2080.15,2085.62,2072.14,498462290
6/10/15,2105.2,2108.5,2081.12,513278129
6/11/15,2108.86,2115.02,2106.24,548636560
6/12/15,2094.11,2107.43,2091.33,456747972
6/15/15,2084.43,2091.34,2072.49,512029182
6/16/15,2096.29,2097.4,2082.1,423381138
6/17/15,2100.44,2106.79,2088.86,489365191
6/18/15,2121.24,2126.65,2101.58,552029227
6/19/15,2109.99,2121.64,2109.45,1262677572
6/22/15,2122.85,2129.87,2112.5,472835096
6/23/15,2124.2,2128.03,2119.89,458723555
6/24/15,2108.58,2125.1,2108.58,542556408
6/25/15,2102.31,2116.04,2101.78,503689786
6/26/15,2101.49,2108.92,2095.38,939093566
6/29/15,2057.64,2098.63,2056.64,596336893
6/30/15,2063.11,2074.28,2056.32,726352254
7/1/15,2077.42,2082.78,2067,536482204
7/2/15,2076.78,2085.06,2071.02,489734014
7/3/15,2076.78,2085.06,2071.02,489734014
7/6/15,2068.76,2078.61,2058.4,594511261
7/7/15,2081.34,2083.74,2044.02,639140359
7/8/15,2046.68,2077.66,2044.66,388666351
7/9/15,2051.31,2074.28,2049.73,566892255
7/10/15,2076.62,2081.31,2052.74,495269050
7/13/15,2099.6,2100.67,2080.03,509909485
7/14/15,2108.95,2111.98,2098.18,508384004
7/15/15,2107.4,2114.14,2102.49,547400503
7/16/15,2124.29,2124.42,2110.55,538689798
7/17/15,2126.64,2128.91,2119.88,636935437
7/20/15,2128.28,2132.82,2123.65,509967439
7/21/15,2119.21,2128.49,2115.4,566156252
7/22/15,2114.15,2118.51,2110,619434389
7/23/15,2102.15,2116.87,2098.63,593052496
7/24/15,2079.65,2106.01,2077.09,629186480
7/27/15,2067.64,2078.19,2063.52,667213013
7/28/15,2093.25,2095.6,2069.09,620626586
7/29/15,2108.57,2110.6,2094.08,579763788
7/30/15,2108.63,2110.48,2094.97,513199031
7/31/15,2103.84,2114.24,2102.07,651341029
8/3/15,2098.04,2105.7,2087.31,554008929
8/4/15,2093.32,2102.51,2088.6,552836966
8/5/15,2099.84,2112.66,2095.27,586582465
8/6/15,2083.56,2103.32,2075.53,621613716
8/7/15,2077.57,2082.61,2067.91,538228040
8/10/15,2104.18,2105.35,2080.98,545988176
8/11/15,2084.07,2102.66,2076.49,572683681
8/12/15,2086.05,2089.06,2052.09,654851174
8/13/15,2083.39,2092.93,2078.26,524653871
8/14/15,2091.54,2092.45,2080.61,458014443
8/17/15,2102.44,2102.87,2079.3,432682551
8/18/15,2096.92,2103.47,2094.14,453743662
8/19/15,2079.61,2096.17,2070.53,578300502
8/20/15,2035.73,2076.61,2035.73,686628382
8/21/15,1970.89,2034.08,1970.89,1077363075
8/24/15,1893.21,1965.15,1867.01,1350121448
8/25/15,1867.61,1948.04,1867.08,1063062850
8/26/15,1940.51,1943.09,1872.75,1047032777
8/27/15,1987.66,1989.6,1942.77,937936174
8/28/15,1988.87,1993.48,1975.19,730504030
8/31/15,1972.18,1986.73,1965.98,775156597
9/1/15,1913.85,1970.09,1903.07,884847032
9/2/15,1948.86,1948.91,1916.52,745239027
9/3/15,1951.13,1975.01,1944.72,642895105
9/4/15,1921.22,1947.76,1911.21,675811631
9/7/15,1921.22,1947.76,1911.21,675811631
9/8/15,1969.41,1970.42,1927.3,704348762
9/9/15,1942.04,1988.63,1937.88,703961647
9/10/15,1952.29,1965.29,1937.19,678267462
9/11/15,1961.05,1961.05,1939.19,599817894
9/14/15,1953.03,1963.06,1948.27,564066035
9/15/15,1978.09,1983.19,1954.3,558803056
9/16/15,1995.31,1997.26,1977.93,606996220
9/17/15,1990.2,2020.86,1986.73,717577848
9/18/15,1958.03,1989.66,1953.45,1874791104
9/21/15,1966.97,1979.64,1955.8,585108374
9/22/15,1942.74,1961.39,1929.22,704628593
9/23/15,1938.76,1949.52,1932.57,514180077
9/24/15,1932.24,1937.17,1908.92,725975770
9/25/15,1931.34,1952.89,1921.5,700778852
9/28/15,1881.77,1929.18,1879.21,811109354
9/29/15,1884.09,1899.48,1871.91,768309102
9/30/15,1920.03,1920.53,1887.14,862550116
10/1/15,1923.82,1927.21,1900.7,687303614
10/2/15,1951.36,1951.36,1893.7,785596198
10/5/15,1987.05,1989.17,1954.33,733824260
10/6/15,1979.92,1991.62,1971.99,687947621
10/7/15,1995.83,1999.31,1976.44,743747842
10/8/15,2013.43,2016.5,1987.53,614973755
10/9/15,2014.89,2020.13,2007.61,631965665
10/12/15,2017.46,2018.66,2010.55,473699384
10/13/15,2003.69,2022.34,2001.78,579994989
10/14/15,1994.24,2009.56,1990.73,640033807
10/15/15,2023.86,2024.15,1996.47,686490636
10/16/15,2033.11,2033.54,2020.46,720990849
10/19/15,2033.66,2034.45,2022.31,607649249
10/20/15,2030.77,2039.12,2026.61,579182602
10/21/15,2018.94,2037.97,2017.22,634937624
10/22/15,2052.51,2055.2,2021.88,801515348
10/23/15,2075.15,2079.74,2058.19,764446668
10/26/15,2071.18,2075.14,2066.53,615001493
10/27/15,2065.89,2070.37,2058.84,671603797
10/28/15,2090.35,2090.35,2063.11,672605274
10/29/15,2089.41,2092.52,2082.63,558104747
10/30/15,2079.36,2094.32,2079.34,802944875
11/2/15,2104.05,2106.2,2080.76,591491583
11/3/15,2109.79,2116.48,2097.51,597109256
11/4/15,2102.31,2114.59,2096.98,630789570
11/5/15,2099.93,2108.78,2090.41,602367838
11/6/15,2099.2,2101.91,2083.74,673627631
11/9/15,2078.58,2096.56,2068.24,675291872
11/10/15,2081.72,2083.67,2069.91,573263342
11/11/15,2075,2086.94,2074.85,520282626
11/12/15,2045.97,2072.29,2045.66,583695420
11/13/15,2023.04,2044.64,2022.02,661114517
11/16/15,2053.19,2053.22,2019.39,615213589
11/17/15,2050.44,2066.69,2045.9,684883726
11/18/15,2083.58,2085.31,2051.99,618006842
11/19/15,2081.24,2086.74,2078.76,557110902
11/20/15,2089.17,2097.06,2082.82,701089734
11/23/15,2086.59,2095.61,2081.39,580602655
11/24/15,2089.14,2094.12,2070.29,615626581
11/25/15,2088.87,2093,2086.3,449950497
11/26/15,2088.87,2093,2086.3,449950497
11/27/15,2090.11,2093.29,2084.13,243529342
11/30/15,2080.41,2093.81,2080.41,830705226
12/1/15,2102.63,2103.37,2082.93,599103603
12/2/15,2079.51,2104.27,2077.11,661109521
12/3/15,2049.62,2085,2042.35,761989471
12/4/15,2091.69,2093.84,2051.24,751361841
12/7/15,2077.07,2090.42,2066.78,648025239
12/8/15,2063.59,2073.85,2052.32,677047681
12/9/15,2047.62,2080.33,2036.53,754895449
12/10/15,2052.23,2067.65,2045.67,610605902
12/11/15,2012.37,2047.27,2008.8,729383735
12/14/15,2021.94,2022.92,1993.26,785086726
12/15/15,2043.41,2053.87,2025.55,702379899
12/16/15,2073.07,2076.72,2042.43,690050295
12/17/15,2041.89,2076.37,2041.66,655534862
12/18/15,2005.55,2040.81,2005.33,1822321984
12/21/15,2021.15,2022.9,2005.93,615865549
12/22/15,2038.97,2042.74,2020.49,559953177
12/23/15,2064.29,2064.73,2042.2,553948492
12/24/15,2060.99,2067.36,2058.73,252714210
12/25/15,2060.99,2067.36,2058.73,252714210
12/28/15,2056.5,2057.77,2044.2,374236016
12/29/15,2078.36,2081.56,2060.54,389239753
12/30/15,2063.36,2077.34,2061.97,339059444
12/31/15,2043.94,2062.54,2043.62,487696739
1/1/16,2043.94,2062.54,2043.62,487696739
1/4/16,2012.66,2038.2,1989.68,817659279
1/5/16,2016.71,2021.94,2004.17,629042373
1/6/16,1990.26,2011.71,1979.05,745563246
1/7/16,1943.09,1985.32,1938.83,876560222
1/8/16,1922.03,1960.4,1918.46,819685024
1/11/16,1923.67,1935.65,1901.1,788334733
1/12/16,1938.68,1947.38,1914.35,768301064
1/13/16,1890.28,1950.33,1886.41,886396802
1/14/16,1921.84,1934.47,1878.93,931479070
1/15/16,1880.33,1916.68,1857.83,1206742789
1/18/16,1880.33,1916.68,1857.83,1206742789
1/19/16,1881.33,1901.44,1864.6,891805789
1/20/16,1859.33,1876.18,1812.29,1092011019
1/21/16,1868.99,1889.85,1848.98,865664301
1/22/16,1906.9,1908.85,1877.4,821294065
1/25/16,1877.08,1906.28,1875.97,773700213
1/26/16,1903.63,1906.73,1878.79,707140704
1/27/16,1882.95,1916.99,1872.7,813037559
1/28/16,1893.36,1902.96,1873.65,833137480
1/29/16,1940.24,1940.24,1894,1230857951
2/1/16,1939.38,1947.2,1920.3,724321544
2/2/16,1903.03,1935.26,1897.29,816298548
2/3/16,1912.53,1918.01,1872.23,936651606
2/4/16,1915.45,1927.35,1900.52,886268429
2/5/16,1880.05,1913.07,1872.65,878323658
2/8/16,1853.44,1873.25,1828.46,1030158584
2/9/16,1852.21,1868.25,1834.94,857851719
2/10/16,1851.86,1881.6,1850.32,772848132
2/11/16,1829.08,1847,1810.1,967843717
2/12/16,1864.78,1864.78,1833.4,810026562
2/15/16,1864.78,1864.78,1833.4,810026562
2/16/16,1895.58,1895.77,1871.44,854329516
2/17/16,1926.82,1930.68,1898.8,827137647
2/18/16,1917.83,1930,1915.09,742292229
2/19/16,1917.78,1918.78,1902.17,879010700
2/22/16,1945.5,1946.7,1924.44,680678379
2/23/16,1921.27,1942.38,1919.44,640289642
2/24/16,1929.8,1932.08,1891,671767130
2/25/16,1951.7,1951.83,1925.41,605223634
2/26/16,1948.05,1962.96,1945.78,683476520
2/29/16,1932.23,1958.27,1931.81,865264002
3/1/16,1978.35,1978.35,1937.09,754116147
3/2/16,1986.45,1986.51,1968.8,688728943
3/3/16,1993.4,1993.69,1977.37,676537155
3/4/16,1999.99,2009.13,1986.77,798710568
3/7/16,2001.76,2006.12,1989.38,671945707
3/8/16,1979.26,1996.88,1977.43,716139564
3/9/16,1989.26,1992.69,1979.84,617763161
3/10/16,1989.57,2005.08,1969.25,679497163
3/11/16,2022.19,2022.37,1994.71,651166552
3/14/16,2019.64,2024.57,2012.05,552448556
3/15/16,2015.93,2015.94,2005.23,537918172
3/16/16,2027.22,2032.02,2010.04,625199095
3/17/16,2040.59,2046.24,2022.16,668462090
3/18/16,2049.58,2052.36,2041.16,1755882055
3/21/16,2051.6,2053.91,2043.14,546117133
3/22/16,2049.8,2056.6,2040.57,564581858
3/23/16,2036.71,2048.55,2034.86,551169590
3/24/16,2035.94,2036.04,2022.49,610855641
3/25/16,2035.94,2036.04,2022.49,610855641
3/28/16,2037.05,2042.67,2031.96,470922943
3/29/16,2055.01,2055.91,2028.31,590708210
3/30/16,2063.95,2072.21,2058.27,527219872
3/31/16,2059.74,2067.92,2057.46,651556879
4/1/16,2072.78,2075.07,2043.98,666015073
4/4/16,2066.13,2074.02,2062.57,546680394
4/5/16,2045.17,2062.5,2042.56,676197084
4/6/16,2066.66,2067.33,2043.09,595344878
4/7/16,2041.91,2063.01,2033.8,648415871
4/8/16,2047.6,2060.63,2041.69,551728341
4/11/16,2041.99,2062.93,2041.88,597863147
4/12/16,2061.72,2065.05,2039.74,599364034
4/13/16,2082.42,2083.18,2065.92,643524687
4/14/16,2082.78,2087.84,2078.13,573460480
4/15/16,2080.73,2083.22,2076.31,708648685
4/18/16,2094.34,2094.66,2073.65,559823926
4/19/16,2100.8,2104.05,2091.68,606757604
4/20/16,2102.4,2111.05,2096.32,630234210
4/21/16,2091.48,2103.78,2088.52,661881136
4/22/16,2091.58,2094.32,2081.2,712585819
4/25/16,2087.79,2089.37,2077.52,551214986
4/26/16,2091.7,2096.87,2085.8,608550488
4/27/16,2095.15,2099.89,2082.31,686670737
4/28/16,2075.81,2099.3,2071.62,700338092
4/29/16,2065.3,2073.85,2052.28,895628973
5/2/16,2081.43,2083.42,2066.11,608904672
5/3/16,2063.37,2077.18,2054.89,642409219
5/4/16,2051.12,2060.3,2045.55,634264332
5/5/16,2050.63,2060.23,2045.77,606989449
5/6/16,2057.14,2057.72,2039.45,595556053
5/9/16,2058.69,2064.15,2054.31,562123407
5/10/16,2084.39,2084.87,2062.63,526241661
5/11/16,2064.46,2083.29,2064.46,588437280
5/12/16,2064.11,2073.99,2053.13,597079553
5/13/16,2046.61,2066.79,2043.13,575820078
5/16/16,2066.66,2071.88,2046.53,579641240
5/17/16,2047.21,2065.69,2040.82,694138690
5/18/16,2047.63,2060.61,2034.49,564733004
5/19/16,2040.04,2044.21,2025.91,595418098
5/20/16,2052.32,2058.35,2041.88,725380846
5/23/16,2048.04,2055.58,2047.26,530526992
5/24/16,2076.06,2079.67,2052.65,566247804
5/25/16,2090.54,2094.73,2078.93,589978665
5/26/16,2090.1,2094.3,2087.08,487242922
5/27/16,2099.06,2099.06,2090.06,520205707
5/30/16,2099.06,2099.06,2090.06,520205707
5/31/16,2096.96,2103.48,2088.66,913199918
6/1/16,2099.33,2100.97,2085.1,574237506
6/2/16,2105.26,2105.26,2088.59,637598297
6/3/16,2099.13,2104.07,2085.36,577616768
6/6/16,2109.41,2113.36,2100.83,539604215
6/7/16,2112.13,2119.22,2110.18,547234421
6/8/16,2119.12,2120.55,2112.71,504334534
6/9/16,2115.48,2117.64,2107.73,494302312
6/10/16,2096.07,2109.57,2089.96,560316697
6/13/16,2079.06,2098.12,2078.46,569050804
6/14/16,2075.32,2081.3,2064.1,587042305
6/15/16,2071.5,2085.65,2069.8,583906289
6/16/16,2077.99,2079.62,2050.37,560644711
6/17/16,2071.22,2078.2,2062.84,1309407508
6/20/16,2083.25,2100.66,2075.58,604926895
6/21/16,2088.9,2093.66,2083.02,541656284
6/22/16,2085.45,2099.71,2084.36,524383922
6/23/16,2113.32,2113.32,2092.8,531486232
6/24/16,2037.41,2103.81,2032.57,1417686623
6/27/16,2000.54,2031.45,1991.68,894062497
6/28/16,2036.09,2036.09,2006.67,727735793
6/29/16,2070.77,2073.13,2042.69,700682595
6/30/16,2098.86,2098.94,2070,904116097
7/1/16,2102.95,2108.71,2097.9,560020637
7/4/16,2102.95,2108.71,2097.9,560020637
7/5/16,2088.55,2095.05,2080.86,656770477
7/6/16,2099.73,2100.72,2074.02,656260688
7/7/16,2097.9,2109.08,2089.39,553885513
7/8/16,2129.9,2131.71,2106.97,603899942
7/11/16,2137.16,2143.16,2131.72,530575179
7/12/16,2152.14,2155.4,2139.5,611009225
7/13/16,2152.43,2156.45,2146.21,522404451
7/14/16,2163.75,2168.99,2157.88,538126259
